pkoakwood,oakwood_date
8320,1898-02-10
8321,1898-02-12
8322,1898-02-13
8323,1898-02-13
8324,1898-02-15
8325,1898-02-26
8326,1898-03-02
8327,1898-03-02
8328,1898-03-02
8329,1898-03-12
8330,1898-03-14
8331,1898-03-14
8332,1898-03-16
8333,1898-03-17
8334,1898-03-25
8335,1898-03-25
8336,1898-03-27
8337,1898-03-28
8338,1898-03-31
8339,1898-04-02
8340,1898-04-03
8341,1898-04-04
8342,1898-04-07
8343,1898-04-09
8344,1898-04-10
8345,1898-04-10
8346,1898-04-11
8347,1898-04-13
8348,1898-04-14
8349,1898-04-14
8350,1898-04-16
8351,1898-04-19
8352,1898-05-02
8353,1898-04-22
8354,1898-04-28
8355,1898-04-30
8356,1898-05-03
8357,1898-05-05
8358,1898-05-15
8359,1898-05-15
8360,1898-05-15
8361,1898-05-16
8362,1898-05-18
8363,1898-05-18
8364,1898-05-20
8365,1898-05-20
8366,1898-05-21
8367,1898-05-23
8368,1898-05-27
8369,1898-05-27
8370,1898-05-29
8371,1898-05-30
8372,1898-06-04
8373,1898-06-05
8374,1898-06-05
8375,1898-06-09
8376,1898-06-12
8377,1898-06-13
8378,1898-06-16
8379,1898-06-17
8380,1898-06-20
8381,1898-06-21
8382,1898-06-21
8383,1898-06-24
8384,1898-06-26
8385,1898-06-29
8386,1898-07-02
8387,1898-07-04
8388,1898-07-06
8389,1898-07-06
8390,1898-07-06
8391,1898-07-08
8392,1898-07-09
8393,1898-07-14
8394,1898-07-15
8395,1898-07-16
8396,1898-07-17
8397,1898-06-20
8398,1898-11-01
8399,1898-07-22
8400,1898-07-24
8401,1898-07-27
8402,1898-07-28
8403,1898-07-29
8404,1898-07-30
8405,1898-07-31
8406,1898-08-02
8407,1898-08-02
8408,1898-08-05
8409,1898-08-08
8410,1898-08-08
8411,1898-08-09
8412,1898-08-09
8413,1898-08-09
8414,1898-08-10
8415,1898-08-15
8416,1898-08-19
8417,1898-08-20
8418,1898-08-20
8419,1898-08-25
8420,1898-08-26
8421,1898-08-30
8422,1898-08-30
8423,1898-09-01
8424,1898-09-02
8425,1898-09-05
8426,1898-09-06
8427,1898-09-14
8428,1898-09-18
8429,1898-09-21
8430,1898-09-21
8431,1898-09-25
8432,1898-09-26
8433,1898-09-28
8434,1898-09-30
8435,1898-09-30
8436,1898-09-30
8437,1898-10-12
8438,1898-10-13
8439,1898-10-17
8440,1898-10-19
8441,1898-10-20
8442,1898-10-21
8443,1898-10-22
8444,1898-10-23
8445,1898-10-23
8446,1898-10-24
8447,1898-10-24
8448,1898-10-25
8449,1898-10-28
8450,1898-10-28
8451,1898-10-30
8452,1898-10-31
8453,1898-11-02
8454,1898-11-02
8455,1898-11-02
8456,1898-11-01
8457,1898-11-09
8458,1898-11-10
8459,1898-11-12
8460,1898-11-17
8461,1898-11-19
8462,1898-11-20
8463,1898-11-22
8464,1898-11-23
8465,1898-11-26
8466,1898-11-26
8467,1898-11-27
8468,10/27/01
8469,1898-11-28
8470,1898-11-29
8471,1898-11-29
8472,1898-11-29
8473,1898-11-30
8474,1898-11-30
8475,1898-12-01
8476,1898-12-04
8477,1898-12-05
8478,1898-12-05
8479,1898-12-11
8480,1898-12-15
8481,1898-12-16
8482,1898-12-16
8483,1898-11-16
8484,1898-12-17
8485,1898-12-18
8486,1898-12-18
8487,1898-12-19
8488,1898-12-12
8489,1898-12-22
8490,1898-12-25
8491,1898-12-28
8492,1898-12-28
8493,1898-12-29
8494,1898-12-30
8495,1899-01-01
8496,1899-01-03
8497,1899-01-04
8498,1899-01-06
8499,1899-01-09
8500,1899-01-10
8501,1899-01-16
8502,1899-01-20
8503,1899-01-20
8504,1899-01-22
8505,1899-01-22
8506,1899-01-22
8507,1899-01-31
8508,1899-01-31
8509,1899-02-01
8510,1899-02-03
8511,1899-02-07
8512,1899-02-08
8513,1899-02-09
8514,1899-02-11
8515,1899-02-12
8516,1899-02-14
8517,1899-02-14
8518,1899-02-15
8519,1899-02-15
8520,1899-02-16
8521,1899-02-16
8522,1899-02-17
8523,1899-02-18
8524,1899-02-19
8525,1899-02-24
8526,1899-02-16
8527,1899-02-26
8528,1899-02-26
8529,1899-02-27
8530,1899-03-01
8531,1899-03-01
8532,1899-03-02
8533,1899-03-02
8534,1899-03-06
8535,1899-03-08
8536,1899-03-10
8537,1899-03-11
8538,1899-03-12
8539,1899-03-15
8540,1899-03-15
8541,1899-03-16
8542,1899-03-17
8543,1899-03-17
8544,1899-03-19
8545,1899-03-20
8546,1899-03-20
8547,1899-03-21
8548,1899-03-23
8549,1899-03-23
8550,1899-03-23
8551,1899-03-27
8552,1899-03-27
8553,1899-03-28
8554,1899-03-29
8555,1899-03-30
8556,1899-04-02
8557,1899-04-02
8558,1899-04-03
8559,1899-04-05
8560,1899-03-10
8561,1899-04-10
8562,1899-04-14
8563,1899-04-14
8564,1899-04-19
8565,1899-04-19
8566,1899-04-19
8567,1899-04-19
8568,1899-04-22
8569,1899-04-23
8570,1899-04-23
8571,1899-04-23
8572,1899-04-23
8573,1899-04-24
8574,1899-04-26
8575,1899-04-27
8576,1899-04-28
8577,1899-04-28
8578,1899-04-30
8579,1899-04-30
8580,1899-05-01
8581,1899-05-02
8582,1899-05-02
8583,1899-05-03
8584,1899-05-04
8585,1899-05-04
8586,1899-05-05
8587,1899-05-05
8588,1899-05-07
8589,1899-05-07
8590,1899-05-08
8591,1899-05-09
8592,1899-05-11
8593,1899-05-12
8594,1899-05-13
8595,1899-05-13
8596,1899-05-15
8597,1899-05-15
8598,1899-05-16
8599,1899-05-18
8600,1899-05-19
8601,1899-05-19
8602,1899-05-20
8603,1899-05-20
8604,1899-05-20
8605,1899-05-21
8606,1899-05-22
8607,1899-05-23
8608,1899-05-24
8609,1899-05-25
8610,1899-05-25
8611,1899-05-26
8612,1899-05-26
8613,1899-05-28
8614,1899-05-30
8615,1899-05-30
8616,1899-05-30
8617,1899-05-31
8618,1899-06-01
8619,1899-06-03
8620,1899-06-04
8621,1899-06-04
8622,1899-06-06
8623,1899-06-09
8624,1899-06-12
8625,1899-06-13
8626,1899-06-15
8627,1899-06-16
8628,1899-06-19
8629,1899-06-18
8630,1899-06-23
8631,1899-06-23
8632,1899-06-23
8633,1899-06-23
8634,1899-06-24
8635,1899-06-28
8636,1899-06-28
8637,1899-06-29
8638,1899-06-30
8639,1899-07-07
8640,1899-07-07
8641,1899-07-11
8642,1899-07-11
8643,1899-07-15
8644,1899-07-16
8645,1899-07-18
8646,1899-06-20
8647,1899-07-21
8648,1899-07-22
8649,1899-07-02
8650,1899-07-29
8651,1899-07-31
8652,1899-07-31
8653,1899-08-02
8654,1899-08-13
8655,1899-08-21
8656,1899-08-21
8657,1899-08-22
8658,1899-08-27
8659,1899-08-27
8660,1899-09-01
8661,1899-09-01
8662,1899-09-02
8663,1899-09-03
8664,1899-12-02
8665,1899-09-07
8666,1899-09-07
8667,1899-09-11
8668,1899-09-23
8669,1899-09-24
8670,1899-09-26
8671,1899-09-29
8672,1899-09-29
8673,1899-10-08
8674,1899-10-13
8675,1899-10-14
8676,1899-10-16
8677,1899-10-16
8678,1899-10-18
8679,1899-10-20
8680,1899-10-24
8681,1899-10-28
8682,1899-10-28
8683,1899-10-29
8684,1899-11-02
8685,1899-11-03
8686,1899-11-01
8687,1899-11-06
8688,1899-11-07
8689,1899-11-12
8690,1899-11-13
8691,1899-11-14
8692,1899-11-17
8693,1899-11-23
8694,1899-11-27
8695,1899-11-28
8696,1899-11-30
8697,1899-12-02
8698,1899-12-03
8699,1899-12-03
8700,1899-12-04
8701,1899-12-07
8702,1899-12-09
8703,1899-12-09
8704,1899-12-12
8705,1899-12-14
8706,1899-12-15
8707,1899-12-16
8708,1899-12-20
8709,1899-12-20
8710,1899-12-22
8711,1899-12-23
8712,1899-12-26
8713,1899-12-27
8714,1899-12-28
8715,1899-12-29
8716,1899-12-30
8717,1/3/00
8718,1/4/00
8719,1/3/00
8720,1/6/00
8721,1/6/00
8722,1/7/00
8723,1/10/00
8724,1/10/00
8725,1/10/00
8726,1/10/00
8727,1/17/00
8728,1/18/00
8729,1/18/00
8730,1/19/00
8731,1/23/00
8732,1/31/00
8733,1/31/00
8734,2/2/00
8735,2/2/00
8736,2/2/00
8737,2/10/00
8738,2/12/00
8739,2/12/00
8740,2/15/00
8741,2/17/00
8742,2/20/00
8743,2/23/00
8744,2/26/00
8745,2/28/00
8746,3/3/00
8747,3/3/00
8748,3/1/00
8749,3/1/00
8750,3/5/00
8751,3/5/00
8752,3/7/00
8753,3/8/00
8754,3/11/00
8755,3/12/00
8756,3/12/00
8757,3/15/00
8758,3/15/00
8759,10/25/01
8760,3/18/00
8761,3/18/00
8762,3/19/00
8763,3/19/00
8764,3/21/00
8765,3/22/00
8766,3/22/00
8767,3/31/00
8768,4/2/00
8769,4/3/00
8770,4/7/00
8771,4/7/00
8772,4/8/00
8773,4/8/00
8774,4/9/00
8775,4/9/00
8776,4/16/00
8777,4/17/00
8778,4/19/00
8779,4/19/00
8780,4/23/00
8781,4/25/00
8782,4/28/00
8783,4/30/00
8784,3/31/00
8785,5/1/00
8786,5/2/00
8787,5/4/00
8788,5/6/00
8789,5/8/00
8790,4/8/00
8791,5/11/00
8792,5/15/00
8793,5/19/00
8794,5/24/00
8795,5/24/00
8796,5/24/00
8797,5/25/00
8798,5/26/00
8799,5/29/00
8800,5/29/00
8801,5/30/00
8802,5/31/00
8803,5/31/00
8804,7/1/00
8805,7/5/00
8806,7/6/00
8807,7/6/00
8808,7/7/00
8809,7/9/00
8810,7/12/00
8811,7/12/00
8812,7/13/00
8813,7/13/00
8814,7/14/00
8815,7/18/00
8816,7/22/00
8817,7/23/00
8818,7/27/00
8819,7/27/00
8820,7/30/00
8821,7/31/00
8822,7/31/00
8823,8/1/00
8824,8/1/00
8825,8/7/00
8826,8/10/00
8827,8/10/00
8828,8/15/00
8829,8/16/00
8830,8/16/00
8831,8/17/00
8832,8/17/00
8833,8/18/00
8834,8/19/00
8835,8/21/00
8836,8/22/00
8837,8/27/00
8838,8/29/00
8839,8/30/00
8840,10/3/00
8841,10/5/00
8842,10/5/00
8843,10/7/00
8844,10/10/00
8845,10/12/00
8846,10/16/00
8847,10/17/00
8848,10/20/00
8849,10/21/00
8850,10/23/00
8851,10/30/00
8852,11/4/00
8853,11/9/00
8854,11/14/00
8855,11/14/00
8856,11/16/00
8857,11/18/00
8858,11/23/00
8859,11/23/00
8860,11/28/00
8861,11/29/00
8862,12/1/00
8863,12/3/00
8864,12/5/00
8865,12/9/00
8866,12/16/00
8867,12/17/00
8868,12/18/00
8869,12/18/00
8870,12/20/00
8871,12/25/00
8872,12/28/00
8873,12/30/00
8874,12/30/00
8875,12/30/00
8876,6/1/00
8877,6/1/00
8878,6/4/00
8879,6/8/00
8880,6/8/00
8881,6/9/00
8882,6/11/00
8883,6/12/00
8884,12/17/00
8885,6/18/00
8886,12/20/00
8887,6/21/00
8888,6/19/00
8889,6/24/00
8890,6/24/00
8891,6/24/00
8892,6/24/00
8893,6/23/00
8894,6/26/00
8895,6/27/00
8897,6/27/00
8898,6/30/00
8899,6/30/00
8900,9/2/00
8901,9/3/00
8902,9/3/00
8903,9/5/00
8904,9/6/00
8905,9/6/00
8906,9/6/00
8907,9/8/00
8908,9/10/00
8909,9/11/00
8910,9/11/00
8911,9/12/00
8912,9/13/00
8913,9/15/00
8914,9/16/00
8915,9/16/00
8916,9/17/00
8917,9/17/00
8918,9/17/00
8919,9/20/00
8920,9/24/00
8921,9/26/00
8922,9/27/00
8923,9/28/00
8924,9/28/00
8925,9/29/00
8926,9/29/00
8927,1/1/01
8928,1/5/01
8929,1/6/01
8930,1/6/01
8931,1/10/01
8932,1/10/01
8933,1/12/01
8934,1/12/01
8935,1/12/01
8936,1/13/01
8937,1/14/01
8938,1/15/01
8939,1/15/01
8940,1/15/01
8941,1/16/01
8942,1/17/01
8943,1/17/01
8944,1/18/01
8945,1/20/01
8946,1/19/01
8947,1/19/01
8948,1/22/01
8949,1/23/01
8950,1/24/01
8951,1/25/01
8952,1/27/01
8953,1/27/01
8954,1/28/01
8955,1/29/01
8956,2/1/01
8957,2/1/01
8958,2/2/01
8959,2/2/01
8960,2/2/01
8961,2/6/01
8962,2/8/01
8963,2/10/01
8964,2/12/01
8965,2/12/01
8966,2/14/01
8967,2/14/01
8968,2/16/01
8969,2/20/01
8970,2/21/01
8971,2/21/01
8972,2/26/01
8973,2/27/01
8974,2/28/01
8975,2/28/01
8976,3/3/01
8977,3/3/01
8978,3/4/01
8979,3/4/01
8980,3/11/01
8981,3/12/01
8982,3/15/01
8983,3/15/01
8984,3/15/01
8985,1/3/02
8986,3/17/01
8987,3/17/01
8988,3/18/01
8989,3/20/01
8990,3/20/01
8991,3/21/01
8992,3/21/01
8993,3/22/01
8994,3/22/01
8995,3/23/01
8996,3/23/01
8997,3/27/01
8998,3/30/01
8999,4/1/01
9000,4/2/01
9001,4/6/01
9002,4/7/01
9003,4/7/01
9004,4/7/01
9005,4/8/01
9006,4/16/01
9007,4/21/01
9008,4/22/01
9009,4/26/01
9010,4/26/01
9011,4/29/01
9012,4/30/01
9013,5/1/01
9014,5/3/01
9015,5/4/01
9016,5/4/01
9017,5/9/01
9018,5/9/01
9019,5/11/01
9020,5/11/01
9021,5/12/01
9022,5/13/01
9023,5/13/01
9024,5/14/01
9025,5/25/01
9026,5/26/01
9027,5/27/01
9028,6/1/01
9029,6/4/01
9030,6/5/01
9031,6/5/01
9032,6/14/01
9033,6/14/01
9034,6/15/01
9035,6/16/01
9036,6/16/01
9037,6/19/01
9038,6/19/01
9039,6/20/01
9040,6/21/01
9041,6/22/01
9042,6/24/01
9043,6/26/01
9044,6/26/01
9045,6/29/01
9046,7/1/01
9047,7/3/01
9048,7/5/01
9049,7/7/01
9050,7/7/01
9051,7/8/01
9052,7/10/01
9053,6/10/01
9054,6/11/01
9055,7/12/01
9056,7/13/01
9057,7/14/01
9058,7/16/01
9059,7/16/01
9060,7/20/01
9061,7/23/01
9062,7/24/01
9063,7/24/01
9064,7/26/01
9065,7/26/01
9066,7/27/01
9067,7/28/01
9068,7/28/01
9069,7/30/01
9070,8/5/01
9071,8/6/01
9072,8/7/01
9073,8/7/01
9074,8/8/01
9075,8/8/01
9076,8/9/01
9077,8/10/01
9078,8/12/01
9079,8/12/01
9080,8/12/01
9081,8/15/01
9082,8/16/01
9083,4/18/01
9084,8/23/01
9085,8/24/01
9086,8/30/01
9087,9/1/01
9088,9/1/01
9089,9/2/01
9090,9/2/01
9091,9/3/01
9092,9/4/01
9093,9/6/01
9094,9/10/01
9095,9/12/01
9096,9/14/01
9097,9/16/01
9098,9/17/01
9099,9/17/01
9100,9/18/01
9101,9/20/01
9102,9/24/01
9103,9/29/01
9104,9/30/01
9105,10/1/01
9106,10/2/01
9107,9/2/01
9108,10/3/01
9109,10/3/01
9110,10/4/01
9111,10/4/01
9112,10/6/01
9113,10/6/01
9114,10/8/01
9115,10/8/01
9116,10/9/01
9117,10/12/01
9118,10/14/01
9119,10/17/01
9120,10/18/01
9121,10/19/01
9122,10/20/01
9123,10/20/01
9124,10/20/01
9125,10/23/01
9126,10/25/01
9127,10/28/01
9128,10/29/01
9129,10/30/01
9130,10/30/01
9131,11/3/01
9132,11/7/01
9133,11/9/01
9134,11/10/01
9135,11/10/01
9136,11/12/01
9137,11/13/01
9138,11/14/01
9139,11/17/01
9140,11/18/01
9141,11/21/01
9142,11/21/01
9143,11/22/01
9144,11/23/01
9145,11/25/01
9146,11/27/01
9147,11/30/01
9148,11/30/01
9149,12/2/01
9150,12/2/01
9151,12/4/01
9152,11/5/01
9153,12/5/01
9154,12/5/01
9155,12/7/01
9156,12/7/01
9157,12/11/01
9158,12/14/01
9159,12/15/01
9160,12/16/01
9161,12/18/01
9162,12/19/01
9163,12/20/01
9164,12/21/01
9165,1/5/02
9166,12/22/01
9167,12/23/01
9168,12/27/01
9169,12/27/01
9170,12/31/01
9171,12/31/01
9172,1/6/02
9173,1/7/02
9174,1/7/02
9175,1/7/02
9176,1/7/02
9177,1/8/02
9178,1/9/02
9179,1/9/02
9180,1/10/02
9181,1/11/02
9182,1/11/02
9183,1/13/02
9184,1/15/02
9185,1/18/02
9186,1/18/02
9187,1/19/02
9188,1/21/02
9189,1/22/02
9190,1/24/02
9191,1/24/02
9192,1/29/02
9193,2/1/02
9194,2/2/02
9195,1/2/02
9196,2/3/02
9197,1/4/02
9198,2/4/02
9199,2/5/02
9200,2/7/02
9201,2/7/02
9202,2/7/02
9203,2/8/02
9204,2/9/02
9205,2/9/02
9206,2/10/02
9207,2/10/02
9208,2/10/02
9209,2/12/02
9210,2/13/02
9211,2/13/02
9212,2/14/02
9213,2/20/02
9214,2/22/02
9215,2/23/02
9216,2/23/02
9217,2/24/02
9218,3/1/02
9219,3/1/02
9220,3/2/02
9221,3/3/02
9222,3/4/02
9223,3/5/02
9224,3/5/02
9225,3/5/02
9226,3/5/02
9227,3/7/02
9228,3/8/02
9229,3/8/02
9230,3/10/02
9231,3/11/02
9232,3/13/02
9233,3/13/02
9234,3/15/02
9235,3/16/02
9236,3/17/02
9237,3/18/02
9238,3/18/02
9239,3/18/02
9240,3/21/02
9241,3/21/02
9242,3/21/02
9243,3/25/02
9244,3/25/02
9245,3/25/02
9246,3/26/02
9247,3/26/02
9248,3/27/02
9249,3/27/02
9250,4/1/02
9251,4/2/02
9252,4/2/02
9253,4/5/02
9254,4/7/02
9255,4/9/02
9256,4/10/02
9257,4/10/02
9258,4/11/02
9259,4/14/02
9260,4/14/02
9261,4/14/02
9262,4/18/02
9263,4/20/02
9264,4/21/02
9265,4/21/02
9266,1758-04-01
9267,4/26/02
9268,4/27/02
9269,5/2/02
9270,5/3/02
9271,5/4/02
9272,5/5/02
9273,5/5/02
9274,5/6/02
9275,5/6/02
9276,5/6/02
9277,5/6/02
9278,5/8/02
9279,5/14/02
9280,5/15/02
9281,5/15/02
9282,4/16/02
9283,5/16/02
9284,5/17/02
9285,5/18/02
9286,5/18/02
9287,5/19/02
9288,5/20/02
9289,5/20/02
9290,5/20/02
9291,5/21/02
9292,5/21/02
9293,5/21/02
9294,5/24/02
9295,5/26/02
9296,5/26/02
9297,5/27/02
9298,6/1/02
9299,6/2/02
9300,6/5/02
9301,6/6/02
9302,6/5/02
9303,6/7/02
9304,6/10/02
9305,6/13/02
9306,6/13/02
9307,6/14/02
9308,6/15/02
9309,6/15/02
9310,6/19/02
9311,6/19/02
9312,6/24/02
9313,6/25/02
9314,6/26/02
9315,6/26/02
9316,6/26/02
9317,6/27/02
9318,6/29/02
9319,6/29/02
9320,7/6/02
9321,7/10/02
9322,7/13/02
9323,7/14/02
9324,7/15/02
9325,7/15/02
9326,7/16/02
9327,7/18/02
9328,7/20/02
9329,7/21/02
9330,7/22/02
9331,7/24/02
9332,7/30/02
9333,7/31/02
9334,7/31/02
9335,8/7/02
9336,8/7/02
9337,8/9/02
9338,8/10/02
9339,8/12/02
9340,8/12/02
9341,8/12/02
9342,8/15/02
9343,8/16/02
9344,8/17/02
9345,8/17/02
9346,8/18/02
9347,8/19/02
9348,8/19/02
9349,8/20/02
9350,8/21/02
9351,8/21/02
9352,8/25/02
9353,8/28/02
9354,8/31/02
9355,9/1/02
9356,9/1/02
9357,9/1/02
9358,9/1/02
9359,9/3/02
9360,9/7/02
9361,9/12/02
9362,9/12/02
9363,9/15/02
9364,9/16/02
9365,9/17/02
9366,9/21/02
9367,9/22/02
9368,9/25/02
9369,9/29/02
9370,9/29/02
9371,9/30/02
9372,10/1/02
9373,10/5/02
9374,10/8/02
9375,10/8/02
9376,10/13/02
9377,10/13/02
9378,10/14/02
9379,10/14/02
9380,10/16/02
9381,10/16/02
9382,10/21/02
9383,10/21/02
9384,10/21/02
9385,10/23/02
9386,10/30/02
9387,10/30/02
9388,10/30/02
9389,10/30/02
9390,10/31/02
9391,11/6/02
9392,11/7/02
9393,11/7/02
9394,11/9/02
9395,11/10/02
9396,11/11/02
9397,11/14/02
9398,1609-11-16
9399,11/17/02
9400,11/21/02
9401,11/24/02
9402,11/26/02
9403,11/26/02
9404,11/26/02
9405,11/26/02
9406,11/27/02
9407,11/27/02
9408,11/28/02
9409,11/30/02
9410,12/1/02
9411,12/1/02
9412,12/1/02
9413,10/2/02
9414,12/4/02
9415,12/5/02
9416,12/7/02
9417,12/12/02
9418,12/13/02
9419,12/14/02
9420,12/14/02
9421,12/15/02
9422,12/16/02
9423,12/17/02
9424,12/18/02
9425,12/21/02
9426,12/22/02
9427,12/22/02
9428,12/23/02
9429,12/28/02
9430,12/28/02
9431,12/29/02
9432,12/29/02
9433,12/31/02
9434,12/31/02
9435,12/28/02
9436,1/2/03
9437,1/5/03
9438,1/7/03
9439,1/10/03
9440,1/10/03
9441,1/12/03
9442,1/13/03
9443,1/15/03
9444,1/16/03
9445,1/16/03
9446,1/17/03
9447,1/18/03
9448,1/21/03
9449,1/21/03
9450,1/22/03
9451,1/23/03
9452,1/23/03
9453,1/24/03
9454,1/25/03
9455,1/26/03
9456,1/27/03
9457,1/27/03
9458,1/29/03
9459,2/1/03
9460,2/3/03
9461,2/2/03
9462,2/3/03
9463,2/6/03
9464,2/6/03
9465,2/7/03
9466,2/7/03
9467,2/8/03
9468,2/8/03
9469,2/11/03
9470,2/11/03
9471,2/11/03
9472,2/14/03
9473,2/16/03
9474,2/16/03
9475,2/18/03
9476,2/19/03
9477,2/19/03
9478,2/20/03
9479,2/20/03
9480,2/22/03
9481,2/23/03
9482,2/23/03
9483,2/25/03
9484,2/25/03
9485,2/27/03
9486,2/27/03
9487,2/28/03
9488,3/1/03
9489,3/4/03
9490,3/4/03
9491,3/9/03
9492,3/11/03
9493,3/13/03
9494,3/22/03
9495,3/22/03
9496,3/27/03
9497,4/3/03
9498,4/5/03
9499,4/6/03
9500,4/8/03
9501,4/9/03
9502,4/10/03
9503,4/20/03
9504,4/23/03
9505,4/23/03
9506,4/26/03
9507,4/27/03
9508,4/27/03
9509,4/29/03
9510,4/30/03
9511,4/30/03
9512,5/3/03
9513,5/6/03
9514,5/3/03
9515,5/7/03
9516,5/7/03
9517,5/7/03
9518,5/8/03
9519,5/8/03
9520,5/8/03
9521,5/9/03
9522,5/10/03
9523,5/12/03
9524,5/14/03
9525,5/15/03
9526,5/18/03
9527,5/25/03
9528,5/28/03
9529,5/31/03
9530,5/6/03
9531,6/2/03
9532,6/4/03
9533,6/9/03
9534,6/13/03
9535,6/14/03
9536,6/15/03
9537,6/16/03
9538,6/18/03
9539,6/21/03
9540,6/25/03
9541,6/25/03
9542,6/29/03
9543,6/29/03
9544,6/30/03
9545,7/1/03
9546,7/5/03
9547,7/7/03
9548,7/9/03
9549,7/13/03
9550,7/14/03
9551,7/15/03
9552,7/18/03
9553,7/19/03
9554,7/20/03
9555,7/21/03
9556,7/21/03
9557,7/22/03
9558,7/23/03
9559,7/30/03
9560,7/30/03
9561,7/24/03
9562,8/3/03
9563,8/2/03
9564,8/5/03
9565,8/6/03
9566,8/6/03
9567,8/7/03
9568,8/1/03
9569,8/8/03
9570,8/9/03
9571,8/9/03
9572,8/10/03
9573,8/11/03
9574,8/13/03
9575,8/14/03
9576,8/18/03
9577,8/18/03
9578,8/21/03
9579,8/21/03
9580,8/24/03
9581,8/25/03
9582,8/25/03
9583,8/27/03
9584,8/28/03
9585,8/28/03
9586,8/29/03
9587,8/30/03
9588,9/4/03
9589,9/3/03
9590,9/5/03
9591,9/6/03
9592,9/6/03
9593,9/6/03
9594,9/7/03
9595,9/8/03
9596,9/9/03
9597,9/14/03
9598,9/14/03
9599,9/15/03
9600,9/16/03
9601,9/17/03
9602,9/20/03
9603,9/20/03
9604,9/21/03
9605,9/25/03
9606,9/25/03
9607,9/25/03
9608,9/28/03
9609,9/29/03
9610,9/30/03
9611,9/30/03
9612,10/4/03
9613,10/4/03
9614,10/7/03
9615,10/7/03
9616,10/8/03
9617,10/9/03
9618,10/12/03
9619,10/15/03
9620,10/19/03
9621,10/21/03
9622,10/21/03
9623,10/22/03
9624,10/27/03
9625,10/29/03
9626,10/30/03
9627,10/30/03
9628,11/5/03
9629,11/7/03
9630,11/8/03
9631,11/10/03
9632,11/10/03
9633,11/11/03
9634,11/12/03
9635,11/12/03
9636,11/19/03
9637,11/20/03
9638,11/20/03
9639,11/21/03
9640,11/22/03
9641,11/23/03
9642,11/23/03
9643,11/26/03
9644,11/26/03
9645,11/28/03
9646,11/28/03
9647,11/28/03
9648,11/28/03
9649,11/29/03
9650,11/30/03
9651,11/30/03
9652,12/1/03
9653,12/2/03
9654,12/4/03
9655,12/5/03
9656,12/6/03
9657,12/8/03
9658,12/9/03
9659,12/10/03
9660,12/11/03
9661,12/11/03
9662,12/11/03
9663,12/13/03
9664,12/16/03
9665,12/16/03
9666,12/17/03
9667,12/18/03
9668,12/18/03
9669,12/19/03
9670,12/22/03
9671,12/24/03
9672,12/26/03
9673,12/27/03
9674,12/27/03
9675,12/28/03
9676,12/28/03
9677,12/29/03
9678,1/1/04
9679,1/1/04
9680,1/3/04
9681,1/3/04
9682,1/10/04
9683,1/11/04
9684,1/12/04
9685,1/15/04
9686,1/15/04
9687,1/19/04
9688,1/20/04
9689,1/20/04
9690,1/21/04
9691,1/23/04
9692,1/24/04
9693,1/27/04
9694,1/27/04
9695,1/29/04
9696,1/30/04
9697,2/2/04
9698,2/3/04
9699,2/7/04
9700,2/9/04
9701,2/13/04
9702,2/13/04
9703,2/15/04
9704,2/16/04
9705,2/16/04
9706,2/18/04
9707,2/20/04
9708,2/22/04
9709,2/22/04
9710,2/22/04
9711,2/22/04
9712,2/23/04
9713,2/24/04
9714,2/25/04
9715,2/25/04
9716,2/27/04
9717,2/28/04
9718,2/28/04
9719,3/3/04
9720,3/3/04
9721,3/4/04
9722,3/5/04
9723,3/6/04
9724,3/9/04
9725,3/9/04
9726,3/9/04
9727,3/9/04
9728,3/10/04
9729,3/10/04
9730,3/12/04
9731,3/13/04
9732,3/13/04
9733,3/13/04
9734,3/14/04
9735,3/16/04
9736,3/17/04
9737,3/20/04
9738,3/20/04
9739,3/20/04
9740,3/20/04
9741,3/21/04
9742,3/21/04
9743,3/25/04
9744,3/29/04
9745,3/31/04
9746,4/1/04
9747,4/3/04
9748,4/6/04
9749,4/10/04
9750,4/11/04
9751,4/12/04
9752,4/12/04
9753,4/12/04
9754,4/13/04
9755,4/14/04
9756,4/15/04
9757,4/19/04
