pkoakwood,nativity
1996,not given
1997,Travis Co.
1998,Mexico
1999,Austin
2000,Germany
2001,Austin
2002,Austin
2003,Austin
2004,Misoury(Missouri)
2005,Austin
2006,Philadelphia
2007,Austin
2008,Austin
2009,Blank
2010,Blank
2011,Travis Co.
2012,Ireland
2013,Mississippi
2014,Blank
2015,Bastrop Co.
2016,Austin
2017,Ireland
2018,Austin
2019,Austin
2020,Austin
2021,Blank
2022,Austin
2023,Austin
2024,Ireland
2025,"St. Elmo, Travis County"
2026,Austin
2027,Blank
2028,Austin
2029,Ireland
2030,Austin
2031,Austin
2032,Austin
2033,"Selma, Alabama"
2034,Blank
2035,Blank
2036,Sweden
2037,Blank
2038,Austin
2039,Austin
2040,Austin
2041,Travis Co.
2042,Blank
2043,Blank
2044,Austin
2045,Austin
2046,Austin
2047,Austin
2048,Austin
2049,Austin
2050,Tennessee
2051,Manor Station
2052,Blank
2053,Blank
2054,Austin
2055,Blank
2056,Blank
2057,Blank
2058,Austin
2059,Austin
2060,Austin
2061,Austin
2062,Austin
2063,Austin
2064,Georgia
2065,Travis County
2066,Austin
2067,Austin
2068,New Jersey
2069,Austin
2070,Blank
2071,Ireland
2072,Austin
2073,Austin
2074,Nova Scotia
2075,Blank
2076,Austin
2077,Tennessee
2078,Blank
2079,Onion Creek
2080,Austin
2081,Austin
2082,Austin
2083,Austin
2084,Austin
2085,Florida
2086,Austin
2087,San Louis Potosi
2088,New Mexico
2089,Austin
2090,South Carolina
2091,Brooklyn
2092,Austin
2093,Austin
2094,Germany
2095,Austin
2096,Austin
2097,Austin
2098,Austin
2099,Germany
2100,Blank
2101,Austin
2102,North Carolina
2103,New Orleans
2104,"Rochester, New York"
2105,Austin
2106,New York
2107,Austin
2108,Blanco County
2109,Italy
2110,Austin
2111,"Jackson, Mississippi"
2112,Austin
2113,Austin
2114,San Antonio
2115,Austin
2116,Austin
2117,Austin
2118,Austin
2119,Austin
2120,Tennessee
2121,Austin
2122,Blank
2123,Austin
2124,Austin
2125,Austin
2126,Austin
2127,Tennessee
2128,Austin
2129,Fiskville
2130,Austin
2131,Austin
2132,Austin
2133,Austin
2134,Austin
2135,Austin
2136,"New Orleans, La"
2137,Austin
2138,not given
2139,Travis Co.
2140,Austin
2141,Austin
2142,Austin
2143,Bastrop Co.
2144,Travis Co.
2145,Austin
2146,Austin
2147,Austin
2148,Austin
2149,Austin
2150,Blank
2151,Austin
2152,Austin
2153,Burnett Co.
2154,Travis Co.
2155,Austin
2156,Blank
2157,Indiana
2158,Austin
2159,Austin
2160,Austin
2161,Austin
2162,Germany
2163,Austin
2164,Austin
2165,
2166,Germany
2167,Weedville
2168,Austin
2169,Germany
2170,Austin
2171,Germany
2172,Blank
2173,Austin
2174,Austin
2175,not given
2176,Austin
2177,Austin
2178,Austin
2179,Austin
2180,Austin
2181,Tennesee
2182,not given
2183,Austin
2184,Austin
2185,frensch (France)
2186,Austin
2187,Austin
2188,Bastrop Co.
2189,Mississippi
2190,Victoria Co.
2191,Ireland
2192,Blank
2193,Mississippi
2194,Navasota Co.
2195,Blank
2196,Austin
2197,Blank
2198,Blank
2199,Blank
2200,Blank
2201,Blank
2202,Austin
2203,Austin
2204,Austin
2205,Austin
2206,
2207,Austin
2208,Austin
2209,Austin
2210,Blank
2211,Austin
2212,Austin
2213,Austin
2214,Blank
2215,Sweden
2216,Blank
2217,Austin
2218,Austin
2219,Austin
2220,Austin
2221,Austin
2222,Austin
2223,Travis County
2224,not given
2225,Germany
2226,Swiss
2227,Austin
2228,Austin
2229,Austin
2230,Austin
2231,Blank
2232,Blank
2233,Austin
2234,Austin
2235,Travis County
2236,Blank
2237,Kansas
2238,Austin
2239,Austin
2240,Ausitn
2241,Austin
2242,Austin
2243,Austin
2244,Austin
2245,Austin
2246,Austin
2247,Germany
2248,Austin
2249,Austin
2250,Austin
2251,Austin
2252,Austin
2253,Germany
2254,Kentucky
2255,Austin
2256,Austin
2257,Austin
2258,Tennessee
2259,Mexico
2260,Austin
2261,Austin
2262,"Colorado County, Texas"
2263,Austin
2264,Austin
2265,Austin
2266,"Columbus, Mississippi"
2267,Blank
2268,Austin
2269,Travis Co.
2270,Texas
2271,Texas
2272,Austin
2273,Travis County
2274,Austin
2275,Germany
2276,Blank
2277,Blank
2278,North Carolina
2279,Travis County
2280,Mexico
2281,Austin
2282,Alabama
2283,Sweden
2284,South Carolina
2285,Austin
2286,Austin
2287,Germany
2288,Austin
2289,Austin
2290,Austin
2291,Blank
2292,Austin
2293,Austin
2294,Austin
2295,Travis County
2296,Austin
2297,Austin
2298,Travis County
2299,Austin
2300,Blank
2301,Travis County
2302,Austin
2303,Austin
2304,Austin
2305,Austin
2306,Austin
2307,Austin
2308,Travis County
2309,Austin
2310,Austin
2311,not known
2312,Blank
2313,Austin
2314,Austin
2315,Austin
2316,Germany
2317,Travis County
2318,South Carolina
2319,Austin
2320,Blank
2321,Austin
2322,Austin
2323,Austin
2324,Austin
2325,Blank
2326,Alabama
2327,Mississippi
2328,Blank
2329,Blank
2330,Blank
2331,Austin
2332,Austin
2333,Austin
2334,Ireland
2335,Blank
2336,Austin
2337,Austin
2338,Germany
2339,Blank
2340,Austin
2341,Saxony
2342,Austin
2343,Germany
2344,Travis County
2345,Austin
2346,Blank
2347,Austin
2348,Austin
2349,Austin
2350,Austin
2351,Austin
2352,Travis Co.
2353,Blank
2354,Austin
2355,Blank
2356,Austin
2357,Blank
2358,Austin
2359,Austin
2360,Austin
2361,Austin
2362,Austin
2363,Blank
2364,Austin
2365,Austin
2366,Austin
2367,Round Rock
2368,Tennessee
2369,Austin
2370,Austin
2371,Austin
2372,Kentucky
2373,Austin
2374,Austin
2375,Austin
2376,Austin
2377,Austin
2378,not given
2379,not given
2380,Austin
2381,Austin
2382,Hessen Germany
2383,Austin
2384,Travis Co.
2385,Austin
2386,Austin
2387,Indiana
2388,Austin
2389,Austin
2390,not given
2391,not given
2392,Austin
2393,Austin
2394,Austin
2395,Austin
2396,Austin
2397,Travis Co.
2398,Austin
2399,Germany
2400,Austin
2401,Austin
2402,Austin
2403,not given
2404,N.C.
2405,Austin
2406,Austin
2407,Austin
2408,not given
2409,Austin
2410,Austin
2411,Austin
2412,Austin
2413,Austin
2414,not given
2415,Blank
2416,Austin
2417,Austin
2418,Austin
2419,Austin
2420,Texas
2421,Austin
2422,Travis Co.
2423,Austin
2424,Austin
2425,Travis Co.
2426,Austin
2427,Travis County
2428,Austin
2429,Austin
2430,Austin
2431,Austin
2432,"Boston, Mass."
2433,Germany
2434,Travis County
2435,Travis County
2436,Missouri
2437,Austin
2438,Austin
2439,Germany
2440,Austin
2441,New York
2442,Blank
2443,Austin
2444,Austin
2445,New York
2446,"Chautequa, New York"
2447,Austin
2448,Blank
2449,Austin
2450,Austin
2451,Austin
2452,Austin
2453,Austin
2454,Austin
2455,Travis County
2456,Austin
2457,Austin
2458,Austin
2459,Austin
2460,Austin
2461,Austin
2462,Austin
2463,Austin
2464,New Orleans
2465,Germany
2466,Austin
2467,Austin
2468,Travis County
2469,Italy
2470,Austin
2471,Austin
2472,Austin
2473,New Jersey
2474,Travis County
2475,Austin
2476,Blank
2477,Austin
2478,Blank
2479,Austin
2480,Germany
2481,Austin
2482,Austin
2483,Austin
2484,Austin
2485,Austin
2486,Travis County
2487,New York
2488,Hays County
2489,Austin
2490,Austin
2491,"Mobile, Alabama"
2492,Italy
2493,Germany
2494,New York
2495,Blank
2496,Mexico
2497,Austin
2498,Austin
2499,Austin
2500,Blank
2501,Austin
2502,Austin
2503,Austin
2504,Bell County
2505,Blank
2506,Blank
2507,Austin
2508,Georgia
2509,Austin
2510,Blank
2511,Austin
2512,Austin
2513,Austin
2514,Blank
2515,Austin
2516,Austin
2517,Austin
2518,Louisiana
2519,Austin
2520,Germany
2521,Austin
2522,Austin
2523,Germany
2524,Germany
2525,Austin
2526,Austin
2527,Blank
2528,Blank
2529,South Carolina
2530,Austin
2531,Austin
2532,"Marshall, Texas"
2533,Austin
2534,Germany
2535,Louisiana
2536,Austin
2537,Blank
2538,Blank
2539,Austin
2540,Tennessee
2541,Blank
2542,Blank
2543,Austin
2544,Austin
2545,Austin
2546,Blank
2547,Austin
2548,Austin
2549,Austin
2550,Austin
2551,Austin
2552,Blank
2553,South Carolina
2554,Blank
2555,Austin
2556,Austin
2557,Austin
2558,Blank
2559,Travis County
2560,Kentucky
2561,Alabama
2562,Austin
2563,Germany
2564,Austin
2565,"Oneida, Canada"
2566,Georgia
2567,Austin
2568,Austin
2569,Austin
2570,not given
2571,not given
2572,Blank
2573,Travis Co.
2574,Travis Co.
2575,Blank
2576,Germany
2577,not given
2578,Scotland
2579,Austin
2580,unknown
2581,Kentucky
2582,Austin
2583,Austin
2584,Germany
2585,
2586,Austin
2587,Austin
2588,Austin
2589,Blank
2590,North Carolina
2591,Austin
2592,Scotland
2593,Sweden
2594,Austin
2595,Connecticut
2596,Germany
2597,Austin
2598,Austin
2599,not given
2600,Austin
2601,Indiana
2602,Austin
2603,Austin
2604,Austin
2605,Austin
2606,not given
2607,Austin
2608,Austin
2609,Austin
2610,Millitair Institute
2611,Austin
2612,Kentucky
2613,not given
2614,Travis Co.
2615,Austin
2616,Austin
2617,Pflugerville
2618,Austin
2619,Austin
2620,Austin
2621,Austin
2622,Maryland
2623,Austin
2624,Austin
2625,"Hays Co., Texas"
2626,Austin
2627,Swisher(Swiss)
2628,Germany
2629,Austin
2630,Austin
2631,Italia
2632,Austin
2633,Austin
2634,Austin
2635,Austin
2636,"St. Marcos, Hays Co."
2637,Austin
2638,Austin
2639,Austin
2640,Austin
2641,"Templeton, Mass."
2642,Austin
2643,Menchaca Spring
2644,not given
2645,Austin
2646,Rockdale
2647,Austin
2648,Austin
2649,Austin
2650,Austin
2651,Austin
2652,Austin
2653,Travis County
2654,Blank
2655,Austin
2656,Austin
2657,Austin
2658,Austin
2659,Blank
2660,Austin
2661,Austin
2662,Austin
2663,Mississippi
2664,Austin
2665,not given
2666,Austin
2667,Germany
2668,"Georgetown, Williamson Co."
2669,Austin
2670,Austin
2671,Travis Co.
2672,Austin
2673,Austin
2674,Austin
2675,Austin
2677,Austin
2678,Austin
2679,Austin
2680,Austin
2681,Germany
2682,Austin
2683,Austin
2684,Austin
2685,Austin
2686,Austin
2687,not given
2688,Germany
2689,Austin
2690,not given
2691,Travis Co.
2692,Austin
2693,Austin
2694,Austin
2695,Ireland
2696,Austin
2697,Austin
2698,Austin
2699,Tennessee
2700,Austin
2701,Austin
2702,Germany
2703,Tennessee
2704,Travis Co.
2705,Austin
2706,Travis Co.
2707,Hempstead
2708,South Carolina
2709,not given
2710,Germany
2711,"Vicksburg, Mississippi"
2712,AustinBlank
2713,Austin
2714,Austin
2715,Virginia
2716,Missouri
2717,Travis Co.
2718,Austin
2719,Austin
2720,Blank
2721,Ireland
2722,Ireland
2723,Dennison
2724,Austin
2725,Blank
2726,Austin
2727,Austin
2728,Blank
2729,Austin
2730,Austin
2731,Austin
2732,Austin
2733,Austin
2734,Louisiana
2735,Austin
2736,Travis Co.
2737,Missouri
2738,Austin
2739,Lavaca Co.
2740,Ireland
2741,Massachusetts
2742,Austin
2743,not given
2744,Austin
2745,Austin
2746,Austin
2747,Tennessee
2748,Austin
2749,not given
2750,Austin
2751,not given
2752,Austin
2753,Blank
2754,Austin
2755,Travis Co.
2756,Texas
2757,Austin
2758,Germany
2759,not given
2760,Austin
2761,San Marcos [TX]
2762,Austin
2763,Blank
2764,not given
2765,Blank
2766,"St. Louis, Missouri"
2767,Travis Co.
2768,Blank
2769,not given
2770,Georgia
2771,Texas
2772,Tennessee
2773,Austin
2774,Austin
2775,Austin
2776,Austin
2777,Austin
2778,Austin
2779,Austin
2780,Austin
2781,Austin
2782,Travis Co.
2783,Texas
2784,Blank
2785,Austin
2786,Austin
2787,Austin
2788,not given
2789,Austin
2790,Austin
2791,Austin
2792,Austin
2793,not given
2794,Austin
2795,Austin
2796,Travis Co.
2797,Austin
2798,Louisiana
2799,Travis Co.
2800,Austin
2801,Austin
2802,not given
2803,Austin
2804,Blank
2805,Maryland
2806,Austin
2807,Travis Co.
2808,Illinois
2809,Blank
2810,Austin
2811,Austin
2812,Blank
2813,Austin
2814,not given
2815,Austin
2816,not given
2817,Blank
2818,Taylor [TX]
2819,Austin
2820,Kentucky
2821,not given
2822,Blank
2823,Blank
2824,Austin
2825,Austin
2826,Blank
2827,Blank
2828,Alabama
2829,Germany
2830,not given
2831,"Limestone Co., TX"
2832,Germany
2833,Blank
2834,Blank
2835,Texas
2836,Mississippi
2837,Illinois
2838,Germany
2839,not given
2840,not given
2841,Blank
2842,Austin
2843,Austin
2844,not given
2845,
2846,not given
2847,New York
2848,Austin
2849,not given
2850,Ireland
2851,not given
2852,not given
2853,Austin
2854,Texas
2855,not given
2856,not given
2857,Austin
2858,not given
2859,Austin
2860,"Quebec, Canada"
2861,Austin
2862,Germany
2863,Austin
2864,not given
2865,Blank
2866,Austin
2867,not given
2868,Austin
2869,America
2870,Austin
2871,"Marshall, Texas"
2872,Texas
2873,not given
2874,"Caldwell Co., TX"
2875,Austin
2876,England
2877,Austin
2878,Austin
2879,Austin
2880,Germany
2881,Austin
2882,Austin
2883,not given
2884,Austin
2885,Austin
2886,Austin
2887,"Clarksville, City"
2888,not given
2889,Austin
2890,Austin
2891,Austin
2892,not given
2893,Blank
2894,Austin
2895,Austin
2896,Austin
2897,not given
2898,Austin
2899,Austin
2900,Austin
2901,Austin
2902,Austin
2903,not given
2904,Austin
2905,Austin
2906,Texas
2907,Austin
2908,Tennessee
2909,New York
2910,Austin
2911,Germany
2912,Austin
2913,not given
2914,Austin
2915,Arkansas
2916,not given
2917,Austin
2918,Blank
2919,Austin
2920,Austin
2921,Austin
2922,Texas
2923,Austin
2924,Austin
2925,Alabama
2926,Washington Co.
2927,Austin
2928,unknown
2929,Kentucky
2930,Austin
2931,Virginia
2932,Austin
2933,Austin
2934,Austin
2935,"Robertson Co., Tx"
2936,not given
2937,Austin
2938,Travis Co.
2939,Mason Co.
2940,not given
2941,Switzerland
2942,Blank
2943,So. Caroline
2944,Kentucky
2945,Austin
2946,not given
2947,Austin
2948,Austin
2949,Austin
2950,Austin
2951,Austin
2952,Austin
2953,Austin
2954,not given
2955,Austin
2956,Austin
2957,Austin
2958,Round Rock
2959,Austin
2960,Travis Co.
2961,Blank
2962,Austin
2963,Austin
2964,Austin
2965,Austin
2966,Travis Co.
2967,Blank
2968,Virginia
2969,Austin
2970,not given
2971,Austin
2972,Ireland
2973,Austin
2974,Austin
2975,Travis Co.
2976,"LaGrange, Fayete Co."
2977,Blank
2978,Misisipi (Mississippi)
2979,Austin
2980,not given
2981,Blank
2982,Travis Co.
2983,Missouri
2984,Austin
2985,Sweden
2986,Austin
2987,Austin
2988,Austin
2989,Austin
2990,Kentucky
2991,Austin
2992,Austin
2993,not given
2994,Sweden
2995,Austin
2996,Austin
2997,Austin
2998,Round Rock
2999,Austin
3000,Ausrtin
3001,Blank
3002,Harris Co.
3003,Blank
3004,Austin
3005,Blank
3006,Austin
3007,Misouri (Missouri)
3008,Austin
3009,Germany
3010,Blank
3011,Austin
3012,Denmark
3013,Illinois
3014,Maryland
3015,Austin
3016,Austin
3017,Travis Co.
3018,New York
3019,
3020,Travis Co.
3021,Germany
3022,Austin
3023,Blank
3024,Austin
3025,Austin
3026,Round Rock
3027,Blank
3028,Blank
3029,Austin
3030,Round Rock
3031,Travis Co.
3032,Austin
3033,Austin
3034,Austin
3035,Austin
3036,Austin
3037,Germany
3038,Austin
3039,Austin
3040,Blank
3041,Blank
3042,Austin
3043,Austin
3044,Austin
3045,Harrison Co.
3046,Germany
3047,Austin
3048,"Nacogdoches, Tex"
3049,Austin
3050,Virignia
3051,Austin
3052,Travis Co.
3053,
3054,Blank
3055,Blank
3056,Blank
3057,Travis Co.
3058,Austin
3059,Old Citizen
3060,Austin
3061,Blank
3062,Austin
3063,Austin
3064,Travis Co.
3065,Blank
3066,Austin
3067,Travis Co.
3068,Travis Co.
3069,Austin
3070,Travis CO.
3071,Austin
3072,Travis Co.
3073,Austin
3074,Travis Co.
3075,Austin
3076,Blank
3077,Austin
3078,Blank
3079,Travis Co.
3080,Blank
3081,Austin
3082,Blank
3083,Travis Co.
3084,Austin
3085,Blank
3086,Austin
3087,Blank
3088,Austin
3089,Austin
3090,
3091,Travis Co.
3092,Germany
3093,Travis Co.
3094,Blank
3095,Blank
3096,Germany
3097,Germany
3098,Blank
3099,Austin
3100,Travis Co.
3101,Austin
3102,Ireland
3103,Gloster Co. Va.
3104,Ala
3105,
3106,Scotland
3107,Austin
3108,Germany
3109,Travis Co.
3110,Austin
3111,Austin
3112,Blank
3113,Blank
3114,Austin
3115,
3116,Germany
3117,Austin
3118,Gonzales Co.
3119,Austin
3120,Austin
3121,Austin
3122,Germany
3123,Georgia
3124,Austin
3125,Texas
3126,Blank
3127,Blank
3128,Texas
3129,Austin
3130,Blank
3131,Georgia
3132,Austin
3133,Austin
3134,Blank
3135,Blank
3136,Texas
3137,Austin
3138,Austin
3139,Blank
3140,Texas
3141,North Carolina
3142,Blank
3143,Blank
3144,Texas
3145,Austin
3146,Blank
3147,Blank
3148,Austin
3149,Austin
3150,Blank
3151,Austin
3152,Blank
3153,Blank
3154,Austin
3155,Austin
3156,Blank
3157,Williamson County
3158,
3159,Fannin County
3160,Austin
3161,Travis County
3162,Austin
3163,Blank
3164,Austin
3165,Austin
3166,Austin
3167,Austin
3168,Austin
3169,Austin
3170,Blank
3171,Tennessee
3172,Blank
3173,Blank
3174,Ireland
3175,Texas
3176,Blank
3177,Texas
3178,Blank
3179,Kentucky
3180,Texas
3181,Texas
3182,Texas
3183,Texas
3184,Cincinatti
3185,Sweden
3186,Blank
3187,Austin
3188,Georgia
3189,Blank
3190,Texas
3191,Texas
3192,Texas
3193,Blank
3194,Blank
3195,Missouri
3196,Blank
3197,Blank
3198,Alabama
3199,Blank
3200,Travis Co.
3201,Austin
3202,Blank
3203,Maine
3204,Kentucky
3205,Germany
3206,Travis Co.
3207,Austin
3208,Austin
3209,Blank
3210,Austin
3211,Blank
3212,Blank
3213,Austin
3214,Austin
3215,
3216,Austin
3217,Austin
3218,Austin
3219,Germany
3220,Austin
3221,Blank
3222,Blank
3223,Germany
3224,Austin
3225,Austin
3226,Austin
3227,Blank
3228,Blank
3229,Austin
3230,Blank
3231,Virginia
3232,Burnet Co.
3233,Germany
3234,Germany
3235,Austin
3236,Austin
3237,Travis Co.
3238,Austin
3239,Austin
3240,Austin
3241,Blank
3242,Germany
3243,Austin
3244,Blank
3245,Austin
3246,Travis Co.
3247,Blank
3248,Bastrop Co.
3249,New York
3250,Blank
3251,Austin
3252,Austin
3253,Mexico
3254,Austin
3255,Austin
3256,Blank
3257,Austin
3258,Austin
3259,Austin
3260,Arkansas
3261,Austin
3262,Germany
3263,Austin
3264,Austin
3265,Germany
3266,Austin
3267,Blank
3268,Austin
3269,Ireland
3270,Austin
3271,Austin
3272,Texas
3273,Austin
3274,Austin
3275,Blank
3276,Tennesee
3277,Texas
3278,Austin
3279,Texas
3280,Austin
3281,Austin
3282,St Louis
3283,Scotland
3284,Germany
3285,Austin
3286,Austin
3287,Austin
3288,Austin
3289,Blank
3290,England
3291,Amerika
3292,Austin
3293,England
3294,Austin
3295,Indiana
3296,Blank
3297,Blank
3298,Austin
3299,Blank
3300,Travis Co.
3301,Bastrop Co.
3302,Blank
3303,Sweden
3304,Blank
3305,Blank
3306,Austin
3307,Austin
3308,New York
3309,Blank
3310,Travis Co.
3311,Austin
3312,Austin
3313,Germany
3314,Austin
3315,Austin
3316,Austin
3317,Austin
3318,Tennessee
3319,New York
3320,Austin
3321,Austin
3322,Austin
3323,Virginia
3324,Austin
3325,Texas
3326,Austin
3327,Germany
3328,Austin
3329,Austin
3330,
3331,England
3332,Missouri
3333,Blank
3334,Blank
3335,Austin
3336,Texas
3337,Austin
3338,Virginia
3339,Blank
3340,Austin
3341,Kentucky
3342,Germany
3343,Texas
3344,Austin
3345,New York
3346,Austin
3347,
3348,Austin
3349,Tennessee
3350,Blank
3351,Austin
3352,Blank
3353,Austin
3354,Austin
3355,Germany
3356,
3357,Austin
3358,Austin
3359,Austin
3360,New York
3361,Blank
3362,California
3363,Austin
3364,Austin
3365,Blank
3366,Italy
3367,Blank
3368,Germany
3369,Blank
3370,Austin
3371,Blank
3372,Germany
3373,Austin
3374,Austin
3375,Germany
3376,Austin
3377,Austin
3378,Blank
3379,Austin
3380,Georgia
3381,Austin
3382,Austin
3383,"Comfort, TX"
3384,Blank
3385,Blank
3386,Blank
3387,"Webberville, TX"
3388,South Carolina
3389,Austin
3390,Austin
3391,Blank
3392,Mexico
3393,Austin
3394,Austin
3395,Travis Co.
3396,Blank
3397,Travis Co.
3398,Florida
3399,Blank
3400,Austin
3401,Texas
3402,Austin
3403,Austin
3404,Sweden
3405,Austin
3406,Florida
3407,Blank
3408,Blank
3409,Tennessee
3410,Mexico
3411,Blank
3412,Texas
3413,Austin
3414,Travis Co
3415,
3416,Italy
3417,
3418,Austin
3419,Kentucky
3420,
3421,Austin
3422,
3423,Texas
